id,max_diff_first,mean_diff_first,mean_diff_prev,severity_bucket,onset_bucket,motion_soft_target
TRAIN_0918,5.45166015625,4.7912163734436035,0.14318153262138367,2,2,0.8565344458818436
TRAIN_0919,6.470947265625,6.174686908721924,0.1041492447257042,2,1,0.8490879429876804
TRAIN_0920,2.7333984375,2.692476749420166,0.019283026456832886,1,0,0.042266462683677675
TRAIN_0921,2.10888671875,2.0570244789123535,0.014634556137025356,1,1,0.037122493437180916
TRAIN_0922,1.32080078125,1.2868187427520752,0.011377442628145218,0,3,0.031239941691358887
TRAIN_0923,17.720703125,14.89963150024414,0.2303960770368576,3,2,0.95
TRAIN_0924,10.7060546875,10.043780326843262,0.14182528853416443,3,0,0.95
TRAIN_0925,1.448974609375,1.384861946105957,0.015226536430418491,0,3,0.03297119346136848
TRAIN_0926,1.044677734375,1.021580696105957,0.008163604885339737,0,3,0.028695246413350105
TRAIN_0927,1.295654296875,1.2670546770095825,0.010701361112296581,0,3,0.03091873718922337
TRAIN_0928,1.289306640625,1.2582354545593262,0.011093292385339737,0,3,0.03096892805397511
TRAIN_0929,1.407470703125,1.3495864868164062,0.015183260664343834,0,3,0.032691320391992726
TRAIN_0930,5.180908203125,4.705935478210449,0.10424070060253143,2,2,0.8239962003827095
TRAIN_0931,6.36474609375,5.835377216339111,0.09380389004945755,2,2,0.8397752718627453
TRAIN_0932,1.21630859375,1.1898099184036255,0.010145308449864388,0,3,0.03027324449767669
TRAIN_0933,12.17626953125,11.514982223510742,0.15676604211330414,3,1,0.95
TRAIN_0934,1.822265625,1.7932177782058716,0.012974563986063004,0,3,0.0348721248259147
TRAIN_0935,2.356201171875,2.2965517044067383,0.017774907872080803,1,1,0.03946278612067303
TRAIN_0936,2.6044921875,2.569840431213379,0.019874190911650658,1,0,0.04156651043146849
TRAIN_0937,5.336669921875,4.8378376960754395,0.07488911598920822,2,2,0.8064874446690082
TRAIN_0938,2.309326171875,2.263962507247925,0.01769407093524933,1,1,0.03913923666874568
TRAIN_0939,1.277099609375,1.2502245903015137,0.010401696898043156,0,3,0.030728210070480905
TRAIN_0940,1.77099609375,1.7366997003555298,0.012091085314750671,0,3,0.03433272784948349
TRAIN_0941,4.881103515625,4.404797554016113,0.08403989672660828,1,1,0.8040094462633133
TRAIN_0942,6.04638671875,5.45274543762207,0.15329255163669586,2,2,0.8752093271613121
TRAIN_0943,3.998779296875,3.8131091594696045,0.06266412138938904,1,0,0.7718410812616349
TRAIN_0944,4.714111328125,4.379462242126465,0.07294905185699463,1,1,0.7929895071983337
TRAIN_0945,6.712890625,6.19932746887207,0.09676460921764374,2,2,0.8486365936398507
TRAIN_0946,5.420654296875,4.978344917297363,0.1352098137140274,2,2,0.8503496283888817
TRAIN_0947,2.415283203125,2.367852210998535,0.018047627061605453,1,1,0.039910453801353774
TRAIN_0948,4.8212890625,4.178450584411621,0.08407092839479446,1,2,0.8028647865951062
TRAIN_0949,2.441162109375,2.3805744647979736,0.017363378778100014,1,1,0.03991900875916084
TRAIN_0950,8.324462890625,7.919995307922363,0.0980718582868576,2,1,0.8809773271679878
TRAIN_0951,3.3359375,2.719069242477417,0.06591796875,1,0,0.761193359375
TRAIN_0952,5.677734375,5.340496063232422,0.08625675737857819,2,1,0.8210955504775048
TRAIN_0953,16.39501953125,13.891225814819336,0.2753947079181671,3,0,0.95
TRAIN_0954,1.021728515625,0.9989132285118103,0.008037043735384941,0,3,0.028516545556485653
TRAIN_0955,4.887939453125,3.9819564819335938,0.08775100111961365,1,2,0.8067405201196671
TRAIN_0956,18.552978515625,17.324819564819336,0.2905036509037018,3,0,0.95
TRAIN_0957,2.359619140625,2.3136661052703857,0.018353821709752083,1,1,0.03962008281300465
TRAIN_0958,5.867431640625,5.5261712074279785,0.08731742203235626,2,2,0.825537112414837
TRAIN_0959,20.685791015625,19.842195510864258,0.3414555788040161,3,0,0.95
TRAIN_0960,2.432373046875,2.3907384872436523,0.018558770418167114,1,1,0.04014080456892649
TRAIN_0961,2.326904296875,2.281118631362915,0.017534032464027405,1,1,0.0392161521712939
TRAIN_0962,2.99169921875,2.756204843521118,0.029202157631516457,1,1,0.7287796451076866
TRAIN_0963,5.928466796875,5.322640419006348,0.15824231505393982,2,2,0.8763747230768204
TRAIN_0964,8.7080078125,8.079448699951172,0.13148483633995056,2,1,0.9118455377817154
TRAIN_0965,2.08447265625,2.036278247833252,0.014521876350045204,1,1,0.03693751008063555
TRAIN_0966,1.130859375,1.1010823249816895,0.007943959906697273,0,3,0.029204176582396033
TRAIN_0967,1.279541015625,1.2433772087097168,0.011549729853868484,0,3,0.031011953567465146
TRAIN_0968,2.495361328125,2.4382855892181396,0.019032353535294533,1,1,0.040660731124381226
TRAIN_0969,2.737548828125,2.675737142562866,0.020491482689976692,1,0,0.042575413343807066
TRAIN_0970,1.959228515625,1.9206950664520264,0.012742671184241772,0,3,0.03570827529455225
TRAIN_0971,5.43408203125,4.876873970031738,0.13722418248653412,2,2,0.852021527349949
TRAIN_0972,1.80810546875,1.7741323709487915,0.011978404596447945,0,3,0.03454764661937952
TRAIN_0973,1.442626953125,1.3872151374816895,0.014637822285294533,0,3,0.032792567061881224
TRAIN_0974,15.925537109375,13.802159309387207,0.18018803000450134,3,2,0.95
TRAIN_0975,1.009521484375,0.9805871248245239,0.008507361635565758,0,3,0.028546940696736176
TRAIN_0976,8.052001953125,7.598821640014648,0.10119587928056717,2,1,0.8778511535823346
TRAIN_0977,1.48828125,1.4334402084350586,0.014583932235836983,0,3,0.0330767456466953
TRAIN_0978,4.443603515625,3.9819164276123047,0.06740240752696991,1,1,0.7838319538235665
TRAIN_0979,2.306396484375,2.2584617137908936,0.01764671318233013,1,1,0.03910914355764787
TRAIN_0980,18.70751953125,16.871234893798828,0.271908164024353,3,0,0.95
TRAIN_0981,2.486572265625,2.4366958141326904,0.0183677040040493,1,1,0.040448517327507344
TRAIN_0982,16.058837890625,15.250655174255371,0.2946099638938904,3,0,0.95
TRAIN_0983,2.88037109375,2.769035577774048,0.05238327011466026,1,1,0.7428355254083872
TRAIN_0984,1.005859375,0.9806532859802246,0.00855227094143629,0,3,0.028533615823835137
TRAIN_0985,1.974365234375,1.9422105550765991,0.012776965275406837,0,3,0.03581466592103243
TRAIN_0986,2.0654296875,2.0276851654052734,0.012598962523043156,1,1,0.03636505089079341
TRAIN_0987,1.380615234375,1.3150018453598022,0.01458883099257946,0,3,0.03237805958837271
TRAIN_0988,1.60693359375,1.5752328634262085,0.012647137977182865,0,3,0.03339606722071767
TRAIN_0989,1.01318359375,0.9890928864479065,0.008525324985384941,0,3,0.028574935855964823
TRAIN_0990,2.277587890625,2.230665445327759,0.017775723710656166,1,1,0.03895199015488228
TRAIN_0991,2.163330078125,2.1210415363311768,0.012734505347907543,1,1,0.03703303008899093
TRAIN_0992,13.9208984375,12.896247863769531,0.20533369481563568,3,1,0.95
TRAIN_0993,2.333251953125,2.284900665283203,0.017670392990112305,1,1,0.03928922939300537
TRAIN_0994,6.671142578125,6.30755090713501,0.10673272609710693,2,1,0.8548001885414124
TRAIN_0995,1.59228515625,1.5615168809890747,0.011892669834196568,0,3,0.03312480981027087
TRAIN_0996,0.99853515625,0.9746436476707458,0.008532674051821232,0,3,0.028481435794383288
TRAIN_0997,1.05810546875,1.0343283414840698,0.008248523809015751,0,3,0.028802341102312008
TRAIN_0998,5.348876953125,4.829442024230957,0.09268607199192047,2,2,0.8191833509802818
TRAIN_0999,2.8837890625,2.83671236038208,0.024310363456606865,1,0,0.04441704704612494
TRAIN_1000,1.024658203125,0.9995794892311096,0.00806643906980753,0,3,0.028542447436600924
